username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Sandra B,1,"Garden Grove, California",2013-02-28,FRIENDS,2013-03-07,5,EXCELLENT Catering & Banquet Service!!,"I was a guest at my nephews wedding in February. I was concerned with the location being that it was far from home. After seeing the hotel a day before I could see why they picked this hotel. My biggest surprise was when I met Doreen the hotels catering coordinater. The day before the wedding Doreen noticed that we were puzzled about the brides bouquet, and although it was late 8pm she asked how she could help. We mentioned that it was not what the bride expected and that we wanted to help, but we did not know any local florist and that it was late. She immediately offered her help and said that she only needed white roses and she could put together a bouquet. Her goal was to see the bride happy. We immediately left to purchase some flowers and returned back by 9:30pm. She waited for us and said that she would work on it and have it ready by 8am!    The bride was not aware of this, so once Doreen showed up to her room she was so  surprised  and greatful that she wanted to cry. I have attended and organized many catering events for my   business, but I had never met someone so concerned and caring. She made this event so   memorable for the bride and groom. I will definetly recommend the Corque hotel for your next special event. Again, thank you Doreen!!!",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,3
swngdncer,70,"Dubai, United Arab Emirates",2013-02-28,COUPLES,2013-03-05,5,Upscale Boutique Hotel and Casino,"Solvang can be done in one day. But decided to stay the night and take advantage of the casino and see the town. We tried to check in early and were delighted when the desk clerk called us when a room was avaliable. The decor is great, the beds comfortable and there is a shuttle to the casino Chumash. The only disappointing thing was there was no place for a snack or meal as there resturant was closed on Monday.",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,33
PattiThousandOaks_CA,9,"Thousand Oaks, California",2013-02-28,COUPLES,2013-02-25,4,Great Improvement!,"This was our first stay at Hotel Corque since it was purchased by the Chumash casino company and was totally revamped. Our stay before all of this was extremely disappointing, but the new improvements and decor are wonderful! The rooms are spacious and well appointed.  Root 246, the restaurant next door, is always a delight!  I would suggest checking into the hotel before doing any wine tasting, shopping or eating, as they provided a discount booklet upon check in, with many offers.",,,4.0,4.0,4.0,4.0,4.0,,,,,5
victoria a,10,"Simi Valley, California",2012-12-31,COUPLES,2013-02-21,5,Great beds,"My husband and myself love to stay this hotel. Its vary nice, the rooms are all nice and the beds
are wonderful. The pillows are good too. Pick soft or firm. everyone is vary nice, and helpfull.
We will stay there agine, when we return, which will be vary soon.
The 426 resturant next door is great too.",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,2
MountainAngel98,41,"Los Angeles, California",2013-02-28,COUPLES,2013-02-20,5,Very nice close to home getaway,"Hotel Corque was very nice. lt is the sister hotel of the Chumash casino hotel so they have the money to do the rooms to the nines. Everything is brand new and sparkling clean. There is a shuttle bus that runs every 30 minutes to the casino f that's your thing. The restaurant looked wonderful, but is closed on Monday which is when we were there, so too bad.  We did a travelzoo deal, so got a great rate, didn't get a balcony, but may be worth the upgrade, especially in the warmer months.","l think the best views are the rooms with balconies, the rooms without balconiew face the street and you see the Danish architechture, which isn&#39;t bad either.",5.0,4.0,4.0,5.0,5.0,5.0,,,,,15
Merlot D,699,"San Diego, California",2013-02-28,COUPLES,2013-02-20,4,Great Location & Overall Feel,"We stayed here on Sunday night of Presidents weekend.  The town was PACKED with people but the hotel was calm.  The location is great because you can walk pretty much everywhere in town.  I loved the room and the bathroom was nice with two sinks and mirrors.  The bed was comfortable but the pillows were awful, so I would bring your own.  The hotel is owned by the Casino so they offer shuttles over to the casino very 30 minutes which is nice and you also get a big discount book when you check in that has 2 for 1 wine tastings and restaurant coupons also.  A very nice place to stay overall!",,4.0,5.0,2.0,5.0,5.0,5.0,,,,,74
TravelCork,141,"Cork, Ireland",2012-12-31,COUPLES,2013-02-05,4,Great location,"This was a nice hotel situated in the centre of Solvang within walking distance of everything, the room and bathroom was large and well equipped. They don’t do breakfast except room service which is a little unusual and the food was not the greatest. There are loads of bakeries within a short walk so it wasn’t a huge issue.",,4.0,3.0,5.0,5.0,5.0,5.0,,,,,103
Ed P,87,"Ojai, California",2012-12-31,SOLO,2013-02-01,5,Great Wine Country Getaway,"The Santa Ynez Band of Chumash have outdone themselves by transforming this former Danish country hotel into a modern destination hotel. Well appointed furnishings, with modern feel, all needs were quickly taken care of. Top brand amenities (feels like Spa in each room), comfy beds and even better view of those Santa Ynez rolling hills. Great weekday hangout and dont forget to visit the restaurant next door, part of the same property.","Ask for upper level with valley view rooms, facing the pool",5.0,4.0,5.0,4.0,4.0,5.0,Chumash Casino C,Marketing Manager,2013-02-04,"Thank you for taking the time to review your stay at Hotel Corque. We are pleased to hear that you enjoyed your visit, and genuinely appreciate your willingness to share your experience.
Our priority is to always give excellent guest service every visit. 
Thank you again for taking the time to share your thoughts with us. We value your patronage and hope to have the opportunity to provide you with a memorable stay in the future.",60
Ellen B,2,"San Diego, California",2012-06-30,BUSINESS,2013-02-01,5,Delightful surprise,"This charming botique hotel is a wonderful spot to stop and unwind. The sensibility to the local area, as evicneced in the color pallette and materials throughout the hotel, lend a certain calm the instant you walk into the lobby. The comfy bed and numerous other amenities add to the sense of ease and charm I experience when there. I've not yet had the pleasure to dine at Root 246, the on-property restaurant, but have heard many wonderful things about it.
Also, the location of this hotel--in the heart of 'downtown' Solvang--allows visitors to stroll to nearby shops and restaurants. I would highly recommend Hotel Corque, if only for a weekend getaway!",,5.0,5.0,5.0,5.0,5.0,5.0,Chumash Casino C,Marketing Manager,2013-02-04,"Thank you for taking the time to review your stay at Hotel Corque. We are pleased to hear that you enjoyed your visit, and genuinely appreciate your willingness to share your experience.
Our priority is to always give excellent guest service every visit. 
Thank you again for taking the time to share your thoughts with us. We value your patronage and hope to have the opportunity to provide you with a memorable stay in the future.",2
Anne C,92,"Robina, Australia",2013-01-31,FAMILY,2013-01-29,5,Heavenly.,"Could not stay at the hotel in Chumash so stayed at their sister hotel. What a delight! From checking in to checking out, the accommodation from cleanliness to being aesthetically pleasing with very comfortable bedding. You are able to make a cuppa too! Just bring your milk along as there is a fridge with space. 
If looking to stay close (1/2 hour drive) to Santa Babara and inexpensive, if you like to have fun at a cassino (a chuttel bus is provided for guests staying here) playing golf, sightsee historical places, enjoy walking through a beautiful ""Danish"" town or interacting with the lovely Chumash Indians, this can ALL be done from the Hotel Corque. Don't forget your camera!
Anne Cohen. Robina. Queensland. Australia.",,,,,,,,,,,,62
mike h,2,,2013-01-31,FRIENDS,2013-01-23,5,chumash casino hotel not available stay at hotel Corque,We were heading out to see a Tower of Power concert at the Chumash casino and there were no rooms available at the casino so they reccomended Hotel Corque with a discount.We were pleasantly surprised with this hotel located 4.2 miles from the casino that runs a free shuttle every 30 mins to and from the casino.Very nice rooms and accomidating staff located in the middle of Solvang.this ended up being very appeasing to us the next day to tour Solvang aswell since we were not big time gamblers like our friends.,,5.0,5.0,5.0,5.0,5.0,5.0,Chumash Casino C,Marketing Manager,2013-01-25,"Thank you for taking the time to review your stay at Hotel Corque. We are pleased to hear that you enjoyed your visit, and genuinely appreciate your willingness to share your experience.
Our priority is to always give excellent guest service every visit. 
Thank you again for taking the time to share your thoughts with us. We value your patronage and hope to have the opportunity to provide you with a memorable stay in the future.",1
