username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
jpaulsen252018,1,"Atascadero, California",2018-09-30,COUPLES,2018-09-20,5,Perfect Couples Get Away,"From the time we made phone reservations, to arrival, the stay itself, and all the info they gave of us nearby restaurants, movies, etc...we had the PERFECT 2 nite stay.  The weather in mid-Sept is perfect and the Sunset views from our balcony or by the pool were sensational.  We would stay here again and again and I've already recommended it to my sister and friends.",,5.0,5.0,4.0,5.0,5.0,5.0,,,,,0
Arlene S,1,,2018-09-30,FAMILY,2018-09-19,4,Perfect Location for a Relaxing Trip,"This is a GREAT location for seeing the SLO County sites, stunning ocean views and you might even see some whales like we did!  The hotel texted us that there were whale sightings which I thought was cool!  Our room was spacious and clean with a balcony and binoculars to see the wildlife up close.  ",,5.0,5.0,4.0,4.0,4.0,5.0,FunInSunPismoBeach,Front Office Manager,2018-09-22,"Thank you for sharing your feedback with us.  I am thrilled you enjoyed our location and had a relaxing visit at our Shore Cliff Hotel.  The wildlife is an awesome sight to see from our property.  Looking forward to your next visit to our facility.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
Elaine D,390,"San Francisco, California",2018-09-30,COUPLES,2018-09-18,5,A good spot on the Central Coast,"This is not our first time here and it remains a nice place to stay. It's close to beach, shops, restaurants, right off the highway....you can't go wrong. And the view is fabulous. Staff is very friendly.",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2018-09-22,"We are very pleased that we continue to be your destination for visits to the Pismo Beach area and we will continue to welcome you home when you come and stay with us.

With Hospitality,
Lulu Lawag
Guest Services Manager",172
Mardi Y,4,,2018-09-30,COUPLES,2018-09-18,5,"Beautiful Sunsets, Sparkling Clean, Comfortable","We were offered a 72 hour booking special to give the Shore Cliffs a try for a wedding anniversary weekend.  With wood flooring, air conditioning, sofa, patio and an oceanfront view I was intrigued and called to book the room. The folks who answered the phone were so professional. I expressed a concern about the wildlife on the property, they answered truthfully saything that the oceanside rooms have the best view of the sunset; but that if I wasn't happy with the smell in the oceanside room, they would be able to offer us a more acceptable room on the property. When we arrived we got to our room and it was PERFECT -- no smell in the room itself.  Sitting on the patio, there are times when the breeze shifts and you can get a whiff of seaweed and wildlife.  One reviewer said it best -- there is an undeniable fishy, wildlife smell on this property due to the California Brown Pelicans, seagulls and Perigrine nesting on the cliffs out on the peninsula.  

But with that said, this hotel does an ABSOLUTELY IMPRESSIVE JOB to keep the patios, pool and walk ways free as possible of bird droppings.  We did not use the swimming pool; but the spa was AMAZING and the temperature was PERFECT!   It's actually beautiful to see these birds enjoying their habitat right in front of you.   We stayed in an oceanfront room 130.  It was sparkling clean and comfortable in every way.  We loved enjoying the starry lit night sky and seeing the lights of the Pismo pier at night  and then waking up to see the cliffs, the birds, the beautiful grounds and gazebo right outside our door.  The staff in the breakfast room were so friendly and professional.  They greeted us personally and asked us if there was anything they could do to make breakfast better.  There was a great selection of scones, an oatmeal bar, boiled eggs, scrambled egg omelet, sausage, french toast and waffles along with a variety of breads.  Loved the plantation shutters, comfortable couch, firm bed, comfortable linens.  Water pressure in the shower was awesome. Refrigerator and microwave was a great benefit to support healthy eating. I was also impressed with IVY, the virtual text assistant that gave us confidence that we could ask for anything we needed -- extra towels, attention to our patio,room cleaning, etc.  

We usually stay in Moonstone Beach or Cayucos -- we very much enjoyed staying in sunshiney Pismo to be closer to some of our favorite restaurants. Overall a wonderful and restful stay!",Room 130 was amazing - @ $169/night the value was amazing!,5.0,5.0,,5.0,,,FunInSunPismoBeach,Front Office Manager,2018-09-22,"Thank you for taking the time to share your detailed 5 star experience with all of us.  I am elated to hear that you enjoyed your time with us. When you are ready to come back and visit, feel welcome to call us directly to book your next reservation.  We are happy to help you.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
bellajj4,3,"Manteca, California",2018-09-30,FAMILY,2018-09-17,5,Excellent Ocean Front Hotel,This was our second stay and we will not stay any where else! Seacreast Oceanfront hotel is a wonderful place to stay. All the staff are very helpful and will go the extra mile to ensure your stay is enjoyable. Beautiful views and grounds are well manicured. We especially enjoy the walk to the private beach access. We will definitely be back!,,,,,,,,FunInSunPismoBeach,Front Office Manager,2018-09-20,"Thank you for your great review.  I am unsure if you are giving our Shore Cliff Hotel the great review or Seacrest Hotel.  Either way I'm delighted to hear you had an excellent stay here on the central coast.  Take care!

With Hospitality,
Lulu Lawag
Guest Services Manager",0
reillyjj2018,1,"Lafayette, California",2018-09-30,FRIENDS,2018-09-17,5,Gem on the Central Coast,"The Shore Cliff Hotel in Pismo Beach is a real pleasure. From the breath-taking location with unbelievable views from every room, to the helpful and friendly staff, I cannot say I have had a better stay anywhere in the world. ",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2018-09-20,"Thank you for sharing your positive feedback.  I'm excited to hear that we are a ""Gem on the Central Coast"".  We deeply appreciate your kind words.  We hope to welcome you back soon.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
joanh2554,1,,2018-09-30,COUPLES,2018-09-16,2,Shore Cliff Hotel Review,The negative on this hotel is that where the views are beautiful and the room was nice that the awful smell from the Pelicans that live on the bluff at the hotel site isdisgusting and permeates the air so that you can not sit comfortably on the deck norwalk to the gazebo which overlooks the  ocean.,,,5.0,4.0,,3.0,4.0,FunInSunPismoBeach,Front Office Manager,2018-09-17,"We appreciate you taking the time to give us your feedback.  I am very sorry your stay at the hotel was not up to par.  We share our location with different species of wildlife and we love to watch them as they fly freely.  Unfortunately, as much as we do our best to keep our property clean the smell of the ocean and wildlife are present.  Despite this, we hope to be able to welcome your back on a return visit to Pismo Beach,

With Hospitality,
Lulu Lawag
Guest Services Manager",0
brianjF8381EC,3,"Hilton Head, South Carolina",2018-09-30,COUPLES,2018-09-15,5,Shore Cliff is awesome,"What a great stay.Incredible views, updated and trendy room, friendly staff.  Couldn’t ask for more.  A must stay location.  Ask for ocean front balcony —- awesome. Easy location to access from Rt 1 and easy access to SLO. ",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2018-09-17,"Thank you taking the time to share your review with all of us.    I'm pleased to hear that you enjoyed an awesome stay at our property.  We'll look forward to your next visit.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
CaliforniaWaldo,5,,2018-09-30,COUPLES,2018-09-15,5,Honeymoon,"Exceeded our expectations.  Quiet, beautiful view, great restaurant next door. Wonderful and kind staff.  Loved the fresh cookies.  Did not care so much for the coffee which was Seattle's Best, although some people I know do like it.",,5.0,5.0,4.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2018-09-17,"Congratulations on your special occasion!  I am delighted to hear that we exceeded your expectations.  Hope your travels continue to be so fulfilling.

With Hospitality,
Lulu Lawag
Guest Services Manager  ",5
edwardweston52,3,"Los Angeles, California",2018-09-30,SOLO,2018-09-14,4,Los Angeles Get-away,"Wanted a quick get-away from the LA hustle and bustle. The Shore Cliff Hotel was a great choice. It sits on a cliff with views of the ocean and the Pismo Pier. It is a short drive or slightly longer walk to the center of Pismo. There is also beach access nearby. The accommodations were fine with a comfortable bed. Each room has a balcony or walk-out patio. The grounds are nicely landscaped. The included breakfast is what you might expect.It is important to note that the cliff is also home to a colony of pelicans, many gulls and even a few peregrine falcons. While the birds are not bothersome, you need to be aware of bird droppings and there can an odor of bird guano.",,4.0,5.0,5.0,4.0,4.0,5.0,FunInSunPismoBeach,Front Office Manager,2018-09-17,"Thank you for choosing to stay at our hotel during your getaway from LA.  I am so glad to hear that we were able to offer you a refuge from your busy schedule.  Looking forward to welcoming you back soon.

With Hospitality,
Lulu Lawag
Guest Services Manager",3
marieM3932DE,1,,2018-09-30,COUPLES,2018-09-13,5,Best hotel EVER,"Great friendly customer service, plus clean and comfortable rooms this hotel comes highly recommended. it also has easy access to the 101 freeway. Did I mention a great ocean view it doesn’t get better than this.",great view and very clean and comfortable ,,,,,,,FunInSunPismoBeach,Front Office Manager,2018-09-15,"Thank you for your positive review of your stay at our Shore Cliff Hotel.  I am always delighted to hear about amazing visits to our property.  We appreciate you highly recommending our hotel to future travelers through the Pismo Beach area.  Call us if there is anything we can help you with.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
