username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Joanna H,17,"London, United Kingdom",2019-08-31,FAMILY,2019-10-08,5,Lovely hotel,"Very, very good hotel.
Clean, very close to 2 tube stations, only 3 or 4 stops to hustle and bustle of Hollywood,
Fantastic chef cooking omelettes and various egg dishes as well as waffles
every morning.
Staff very friendly, will help when needed.
All in all really great base for your Hollywood adventure, would highly recommend.
Thank you Hollywood hotel....and keep up the good work
Joanna",,,,,,,,Gisel M,Guest Relations Manager,2019-10-11,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",31
Tobon,1,"Las Vegas, Nevada",2019-10-31,FAMILY,2019-10-05,5,Emergency stop,"Came in last minute, Pil at the front desk literally went above and beyond for us to be able to stay for one night. Service like that is beyond expected. We are from Vegas and know the hotel business very well, and Pil is really a rare find in the industry. Thank you for our stay Hollywood Hotel.",,,,,,,,Gisel M,Front Office Manager,2019-10-11,"Dear Guest,

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, and we are even more pleased to hear that Pil went the extra mile for you to make sure you had a wonderful stay!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager
",2
Judith H,7,"Cologne, Germany",2019-10-31,COUPLES,2019-10-05,4,Nice Hotel,"The hotel‘s located very good. Short drive to Walk of Fame, griffith observatory and Hollywood sign etc. Rooms are good in size. We have breakfast included, which has everything you need in the Morning. We would come back",,,,,,,,Gisel M,Front Office Manager,2019-10-11,"Dear Guest,

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager
",9
Tone Bone,1,"Las Vegas, Nevada",2019-10-31,FRIENDS,2019-10-05,5,Amazing hotel and great  value!,"Omg Amazing, every time we turned a corner we found something else we loved about the property. We loved the tv system, the staff, the breakfast and especially the Staff....Nicole at check in was professional, and really helped make our stay.",,,,,,,,Gisel M,Front Office Manager,2019-10-14,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager
",2
Michael,1,,2019-10-31,SOLO,2019-10-02,5,Super nice hotel,"Great service, moving houses and had to extend my stay and Brian helped me really well last minute I could stay in the same room with my luggage etc. would def recommend to stay here if you are in LA, close to everything. 

Michael",,,,,,,,Gisel M,Front Office Manager,2019-10-15,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, and we are even more pleased to hear that Brian was able to extended your stay.

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
ChrisNathan,1,,2019-10-31,FAMILY,2019-10-02,5,Hospital stay,"It is rare to find caring and understand people in today’s world. But the Hollywood hotel is full of amazing people, the front desk, kitchen staff, maids. All around excellent service. 
My mom came for brain surgery and chose the Hollywood hotel for its closeness to the hospital. When she checked in Pil greeted her and he cast his spell not only her but the family. He is so caring and understanding. We can’t say enough about and how he helped us with getting us another reservation to the hotel. 
From the bottom of our heart thank you Hollywood hotel and thank you Pil. ( big charmer )",,,,,,,,Gisel M,Front Office Manager,2019-10-15,"Dear Guest

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, and we are even more pleased to hear that Pil was very caring about your mothers brain surgery.

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",3
Jasenwiliams,1,,2019-10-31,FAMILY,2019-10-01,5,Pil is top,"Anyone coming to children’s hospital stay here, the Hollywood hotel and Pil will take care of you. I have 2 rooms. My baby granddaughter is in the hospital and Pil gets it. He understands and knows the importance. Bless you the Hollywood hotel for understanding.",,,,,,,,Gisel M,Front Office Manager,2019-10-15,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, and we are even more pleased to hear that Pil was extremely accommodating.  

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
Marie,1,,2019-09-30,SOLO,2019-10-01,5,"Friendly, helpful staff","Staff at this hotel were extremely helpful with directions, recommendations, suggestions etc.  All of the front desk staff were pleasant, patient, and accommodating from check in to checkout. The breakfast was great! Lots of healthy choices and a great chef (Hugo), making omelets and eggs to order. 
The hotel is located close to public transportation and to Hollywood, Sunset Boulevard, etc. My room was very quiet and clean. I will stay there again!",,,,,,,,Gisel M,Front Office Manager,2019-10-15,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, !

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
NostromoLondon,187,"Sanderstead, United Kingdom",2019-09-30,COUPLES,2019-09-30,3,Mixed Bag,"Stayed here for four nights on holiday with my husband. 

First the good points:
Room was pretty spacious and well equipped. Nice toiletries, plenty of towels, fridge, microwave (although this needed a clean), Starbucks coffee for machine.

Complimentary breakfast with freshly made eggs; omelettes, scrambled, fried etc and also waffles made to order. Wide range of bread for toast. Bagels and muffins. Fruits. Potatoes and sausages. Cheese, ham, preserves etc and coffee. 

Staff were pretty friendly and helpful. 

Good location near metro and the area overall was pretty decent.

Now the bad:
Husband accumulated over 60 insect bites by the pool one afternoon. No advice on check in or warnings or the mosquito epidemic which they were aware of. Also no pre preventative measures taken by hotel around the pool. Response when raised was pretty much we don’t care. Nothing we can do. Having travelled extensively to mosquito ridden countries we’ve never experienced attacks like this. 

At least warn people that there’s an issue.

Beds were very hard and pillows like paper.

Attempting to retrieve bags from the store when leaving was a hassle. 

A few small improvements could make this really good.",,,,,,,,Gisel M,Front Office Manager,2019-10-14,"Dear Guest..

We do apologize for the fact that your stay did not match your expectations! We are so sorry for the mosquitos.  We find mosquitoes in Los Angeles all spring and summer long, due to the rise of temperature. This is unfortunately something that we don't have under our control.

Sincerely 

Gisel Miller 
Hollywood Hotel
Front Office Manager",88
HannaB,1,"San Bernardino, California",2019-09-30,COUPLES,2019-09-29,5,Great Vibes,"Came in for a show at the Greek, for the price, amenities and closeness to the show we booked for 1 night it was the RIGHT CHOICE. The hotel is wonderful and the rooms are so quiet. At check in we met the famous Pil and to be honest he does live up to all his reviews. He set us up in room 129 and it was like a heavenly cave. After the show we slept like babies in our room. 

Then to our next surprise THE BREAKFAST OMG it is to die for. Freshly made omelets and waffles. Coffee (which was much needed ) fresh and HOT. After a full belly we walked up to reception and Pil was still there. 

We loved it so much we booked another night. Needless to say we recommend this hotel highly and will make it our go to for all our stay in Hollywood.",,,,,,,,Gisel M,Front Office Manager,2019-10-14,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",3
