username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
robertbO3930PF,3,,2019-07-31,FAMILY,2019-08-01,5,A Must for Disney,"This hotel is a must if you are going to Disneyland. It is new, clean, the complimentary breakfast is excellent, and the staff are fantastic. Walk down one block, and cut through the mall for a 15-minute walk to Disney. Absolutely the best accomodations for Disney Land.",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-05,"Wow! Thanks so much for your kind words robertbO3930PF! We appreciate the time you took to give our hotel a shout out, and are so happy we made such a great impression on you. Please come back and visit us during your next Anaheim/Disneyland trip!

Kristi P.
Reservations Supervisor",3
HPOE4ME,3,,2019-07-31,FAMILY,2019-07-31,5,"Great room, breakfast, fitness center!","Stayed here for two nights to go to Disneyland. We've stayed at many Hampton Inns before, but this is one of the best! We had the room with the king bed, bunk beds and sofa bed. Perfect for our family of 5 and loved that we could close the pocket doors between the two areas. The fitness center was great! Breakfast was MUCH better than the other Anaheim hotels we've used. A 15-20 minute walk to Disneyland or $7 Lyft.",,4.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-01,"Thank you for your wonderful review on our new hotel HPOE4ME! Your feedback is so important to us, and we're thrilled to hear you enjoyed the amenities we offer. Please come back soon - we'd love to host you again on your next trip to Anaheim!

Kristi P.
Reservations Supervisor",3
Ed R,2,,2019-07-31,FAMILY,2019-07-27,5,Nice Hotel,Newer hotel.  Nice modern facilities.  Very close to Disneyland.  Clean rooms.  Staff and service was great.  Got an early check in.  Free parking 1 mile from the park.  Would definitely stay again.  Recommend for visiting Disneyland.,,5.0,5.0,5.0,,,,kristihampton,res supervisor,2019-07-31,"Thank you for your kind words EdR1539! We appreciate you taking the time to review our new hotel for other travelers. We sincerely hope you enjoyed your time with us, and can't wait to have you back for more fun at Disneyland!

Kristi P.
Reservations Supervisor",2
Natk38,76,,2019-07-31,FAMILY,2019-07-24,3,A good option while it is new,"We stayed in a room with a bunk bed room separated by a sliding door.
Location was good.
As this hotel is new, it feels nice and clean. I suspect in a year’s time it won’t feel as lovely.
Breakfast was good. 
Staff were helpful.
The massive downsides are really important for us
Firstly the pillows were so awful and soft we all struggled to sleep well and woke up stiff and uncomfortable.
Also the shower wasn’t great.
Therefore I would rate the hotel average as there are good and bad things.",,,5.0,,4.0,,4.0,kristihampton,res supervisor,2019-07-25,"Thank you for your honest feedback Natk38. We're glad you decided to give our new hotel a chance during your Anaheim trip, and hope that despite the issues you encountered, you will stay with us again in the future. We'd love to welcome you back with our Hamptonality!

Kristi P.
Reservations Supervisor",60
BoymomLXX,2,"Schertz, Texas",2019-07-31,FAMILY,2019-07-24,5,Great experience,"This is a good location nice new hotel , modern.  Pool area, self service laundry, huge dining room. 1 mile from Disney, $5-6 Uber/Lyft ride or you can walk to the parks.  Rental agent right next door if you need it.  ",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-07-25,"Thank you for your wonderful review prettycakes70! We appreciate you taking the time to show our new hotel some love! Hopefully we'll see you again on your next Anaheim trip - we'd love to host you and your family again.

Kristi P.
Reservations Supervisor",2
belindamarie153,4,"Everett, Washington",2019-07-31,FAMILY,2019-07-24,5,Tony is great!!!,We arrived for a late check in after a long day at Disneyland and Tony was very helpful. We had a few hiccups with our check in and Tony was very efficient and got us into our room for some much needed rest! The lobby area and hotel is beautiful.,,,,,,,,kristihampton,res supervisor,2019-07-24,"Thank you for giving our staff a shout out belindamarie153! We're so happy to hear Tony helped you out after a long day of traveling. We're lucky to have people that are dedicated to making our guests feel welcome and comfortable. Please come back and stay with us again!

Kristi P.
Reservations Supervisor",3
lesanchez,1,"El Paso, Texas",2019-07-31,FAMILY,2019-07-22,5,Family Disney Vacation,"Room for 5 with bunk beds for family plus sofa was a good match for us family of 5. Quick Uber to Disney and full breakfast gave us great value.  Friendly staff, close to Cheesecake factory (1/2 block) and California Pizza are a plus.",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-07-24,"Thank you for staying with us lesanchez! Our Kids King Suite is wonderful for families and we're glad you enjoyed the bunk beds! Thank you for also mentioning our awesome staff members. We can't wait to have you and your family back for more fun!

Kristi P.
Reservations Supervisor",1
Josie E,1,,2019-07-31,FAMILY,2019-07-20,5,Great hotel!!,"Highly recommend this hotel!! Complimentary breakfast was great and they made sure everything was stocked until they closed it unlike many hotels that just let items run out. Clean, accommodating, and great location!!!",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-07-22,"Thank you for giving us a shout out jjestep2000! We're so happy to hear you enjoyed our hotel, especially our delicious breakfast buffet! Make sure you stay with us again in the future - we'd love to have you back.

Kristi P.
Reservations Supervisor",1
jschmiel,1,"Dallas, Texas",2019-07-31,FAMILY,2019-07-20,5,Great family experience,"Stayed here with family of four for complimentary breakfast and parking with AAA promo. Fabulous! Big room, convenient location to baseball stadium and Disneyland. Staff was super helpful; breakfast was tasty; could walk to Disneyland. Will return if in Anaheim. ",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-07-22,"Thanks for sharing your great feedback jschmiel! Making you happy makes us happy, and we're thrilled to hear your enjoyed your time with us on your trip. Make sure to visit us again for more fun!

Kristi P.
Reservations Supervisor",1
Heather H,2,,2019-07-31,FAMILY,2019-07-18,5,Great location,There's a bus stop for the ART right out the back from breakfast. Its close to Disney. We got the room with two beds and fold out couch. Plenty of room for a family of 5. The breakfast has a wide variety and is constantly replenished. If we go back to Disney we will stay again.,,4.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-07-22,"Thank you for staying with us DayTrip30300546059! We're so happy to hear you enjoyed your time with us, and hope you choose to stay with us again when you're back in town!

Kristi P.
Reservations Supervisor",2
J2522PKjenniferp,2,"Rockford, Illinois",2019-07-31,FAMILY,2019-07-18,4,Clean and in walking distance,"Clean hotel and friendly staff. The pool and hot tub area were nice and spacious. We were able to walk to the convention center and Disneyland. If you stay on the Katella Avenue side, traffic is loud but we could see the Disney fireworks. ",,4.0,4.0,4.0,4.0,4.0,5.0,kristihampton,res supervisor,2019-07-22,"Thank you for your review J2522PKjenniferp! We appreciate you taking the time to share your feedback with other travelers. We hope you enjoyed your time at Disneyland, and can't wait to host you again for your next Anaheim trip!

Kristi P.
Reservations Supervisor",3
Nerissa F,1,,2019-07-31,FAMILY,2019-07-15,5,"Great location, awesome staff!","We stayed here for Vidcon.  It is a 1.5 mile walk to Vicon, but it is located across the street from a Starbucks and a shopping mall with a lot of great restaurants.  The staff at the hotel was great, very helpful in navigating the parking and locations.  Breakfast was great.  The hotel is very new and clean.  It was totally packed, but you would never know it.",,3.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-07-17,"Thank you for your wonderful review on our hotel nerissafreeman! We're so happy to hear you enjoyed our hotel and the location in relation to all the Anaheim Resort area has to offer. Hopefully we'll see you back for Vidcon 2020!

Kristi P.
Reservations Supervisor",1
loveisbliss,328,"Buffalo, New York",2019-07-31,FAMILY,2019-07-15,5,Beautiful Brand New Hotel,"We stayed here for just one night during a two week Western tour. We had 7 hotel changes. For the price paid and location near Disneyland, this was a perfect hotel choice. I stay in Hampton Inn properties all over the northeast for my work, and none compare to the quality and service extended at this property. The two queen room was very large as was the bathroom. The linens and bath amenities were superb quality. Hilton hotels got it right with this one!!",,,,,,,,kristihampton,res supervisor,2019-07-17,"Thanks for choosing to stay with us loveisbliss! We appreciate your loyalty to Hampton Inns and Hilton, and hope that you have found your new go-to hotel the next time you're in the Anaheim area. Come back and visit us for more fun!

Kristi P.
Reservations Supervisor",235
