username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
miramontes89,1,,2021-05-31,NONE,2021-05-05,5,Amazing Stay!,"The staff was super friendly and the front desk representative was extremely friendly, efficient, and welcoming. The hotel has an older vibe, but it was an amazing location and super cute! Loved our stay.",,5.0,5.0,5.0,5.0,5.0,5.0,Brad Busby,General Manager,2021-05-07,"Thank you miramontes89 for your awesome review.  A fantastic building is important, but what truly makes a hotel great is the team that services the Guests, so thank you for sending our team the love.  We hope to see you back at Hotel Emblem again soon!",0
Hitomi O,1,,2021-05-31,COUPLES,2021-05-03,5,Excellent service,"We really enjoyed our stay.  They accommodate us for early check in and late check out ( without asking!) Hotel is very artsy and cool atmosphere ( too bad we couldn’t be in the lobby/ bar area and blue lane coffee due to COVID 19😞)
Room is a bit small side but it was very clean, quiet and has comfortable bed. 

Hotel offers unique one of a kind accommodation services ( record player, meditation bowl, typewriter etc..)  which We fully took advantage of , and created a wonderful special experience.

All stuffs are a so kind and warm ( Thank you to Orion and other lady at front desk. ((Sorry didn’t get her name ))especially) even housekeeping person left little thank you note for leaving tip for her is sweet touch.. makes this place like home.  
Definitely one of the best hotel stay we had.
We will come back for sure.",,,,,,,,Brad Busby,General Manager,2021-05-07,"Thank you HItomio333, the best compliments we can get are the ones that acknowledge our fantastic team!  We're so glad you enjoyed all the Hotel Emblem has to offer and look forward to welcoming you back again the next time you are in San Francisco.",0
O3050EAinfo,1,"Fresno, California",2021-04-30,NONE,2021-05-03,5,Great hotel!,"Loved our stay. 
Super close to union square and restaurants. They have us a bottle of sparkling wine, which was pretty awesome. 
Parking was a couple blocks away but super convenient.  
We would stay again. I just wish the restaurant and coffee bar were open. ",,5.0,5.0,4.0,5.0,5.0,5.0,Brad Busby,General Manager,2021-05-07,"Thank you 03050EAinfo for your great review.  We try and make sure all of the little details are covered during your stay, so you don't have to worry about a thing.  Complimentary Champagne always helps!  We look forward to seeing you back soon at Hotel Emblem.",0
Inneverwhere,1,"Chicago, Illinois",2021-04-30,NONE,2021-05-03,5,Unique Hotel,"We loved our stay at this unique hotel in San Francisco. We will definitely return and we highly recommend! Just be prepared for the thin walls, you will hear much of every conversation in nearby rooms.",,5.0,5.0,3.0,5.0,5.0,5.0,Brad Busby,General Manager,2021-05-07,"Thank you Inneverwhere for your review.  We're thrilled to hear that you enjoyed your stay overall, but so sad to see you did not have a fantastic night of sleep.  Just in case you have some noisy neighbors the next time you stay at Hotel Emblem, we have complimentary noise/sleep machines for our Guests to use.  We hope to see you again soon!",0
nfrancisc011,1,,2021-04-30,NONE,2021-05-03,5,Great place to stay,"Great place to stay, easy to get to, plenty of food options around, very accommodating staff. Anything I needed, the staff provided. My only gripe is that there weren't individual refrigerators, but that was okay.",,4.0,5.0,5.0,4.0,4.0,5.0,Brad Busby,General Manager,2021-05-07,"Thank you nfrancisco011 for your review!  We're so glad you enjoyed your stay at Hotel Emblem.  While we don't have refrigerators in every room, we do have them available upon request and can have them set up in the room prior to your arrival.  So next time you stay with us please let us know and we'll take care of that for you.",0
jerryqhyu,1,,2021-04-30,NONE,2021-04-28,5,Great experience,Best customer service I’ve seen. Staff goes above and beyond to make you feel comfortable. We are offered the use of meeting room and free late checkout to accommodate our flight. Greatest hotel stay we’ve had. The neighborhood is close to downtown and close to most things. ,,5.0,5.0,5.0,5.0,5.0,5.0,Brad Busby,General Manager,2021-04-29,"Thank you jerryqhyu, going above and beyond is what we do best so we are very glad we were able to take care of you during your stay.  We look forward to seeing you at Hotel Emblem again soon!",0
tnh2009,6,"Las Vegas, Nevada",2021-04-30,COUPLES,2021-04-24,5,Fantastic feels from San Fran,"Choose this place every time!! Upon checkin we were immediately greeted and were able to check in way early! This was greatly Appreciated as we arrived a good 6 hours before 3pm and  since this was a quick getaway we were offered a late 6pm check out for the next day! Talk about amazing customer service. I will choose this place over and over. The room is  amazing so rustic ,yet simple and it honestly feels  like home. They provided water bottles and a sanitation package (hotel branded mask, hand sanitizer and a touch less tool) Totally above and beyond what I expected. Cute expresso machine , soaps and body washes are in hand pump container  vs hard wrapped bars which I totally Loved. Our room had a great view of the city life and a cool fore escape that my husband loved. Thank you !",,,,,,,,Brad Busby,General Manager,2021-04-29,"Thank you Tamara B!  We're so glad to hear about your amazing experience at Hotel Emblem.  We try our best to make sure every one of our Guests gets incredible service so it was our pleasure to let you check in early, and offer you all of those ""little extra surprise touches"" throughout your stay.  We hope to see you back again soon! ",0
Vancouvermom60,5,,2021-04-30,NONE,2021-04-21,5,Stylish and fun,"This is a hip and eclectic hotel with amenities you don't find in many hotels: tarot cards, typewriters. It was covid so not everything was available. Restaurants and bar closed, but I would definitely go back and check them out when they reopen. The staff was amazing, going beyond expectation to find me a typewriter and blend a special oil for the atomizer. The rooms are a bit small, but comfortable. I like Nespresso so thatw as a treat too. Parking is easy and a reputable locale. A bit difficult to find parking, but don't be afraid to park in the street briefly with hazard lights on to load your bags. Overall a lovely time in a great location.",,4.0,5.0,3.0,5.0,4.0,5.0,Brad Busby,General Manager,2021-04-29,Thank you Vacnouvermom60 for you review.  We're so glad to see that you were able to experience and enjoy so much that Hotel Emblem has to offer.  We're working on getting our bar and cafe open soon so they next time you are back you can enjoy those as well!,5
scondi2,1,,2021-04-30,NONE,2021-04-15,5,Theme & location = great,"So much fun! Loved the literary theme and the typewriters that are offered for use. The location is central, safe and walkable. The staff was helpful, pleasant and made great local recommendations. Will stay here again! ",,5.0,5.0,5.0,5.0,5.0,5.0,Brad Busby,General Manager,2021-04-29,Thank you scondi2 for your review.  We're so glad to see you were able to take advantage of our Unorthodox Amenities during your stay.  We look forward to having you as our Guests again at Hotel Emblem!,0
Sosavart,1,"San Diego, California",2021-04-30,NONE,2021-04-14,5,Quirky in the best way,"This gem made us feel both retro and modern, nerdy and cool, poetic and serious. There is quite a European vibe to the hotel. While the elevator was on the small side, the rooms are quite large with high ceilings. The amenities and decor are unique and the place was spotless. The modern bathroom/shower was a real treat. ",,5.0,5.0,4.0,5.0,5.0,5.0,Brad Busby,General Manager,2021-04-29,Thank you Sosavart!  We don't think we could have asked for better compliments than the ones you gave in your review.  We hope to see you again at Hotel Emblem soon!,0
Kim,7,"Montreal, Canada",2021-04-30,NONE,2021-04-14,5,Lovely Stay at the Emblem,We had a lovely stay at Hotel Emblem. We received excellent customer service. The hotel and the rooms are nicely renovated. Good location with lots of restaurants nearby. We will definitely consider again for a future trip!,,5.0,5.0,5.0,5.0,5.0,5.0,Brad Busby,General Manager,2021-04-29,"Thank you Kim S for your review.  We're so glad that you not only enjoyed the physical part of the hotel, but the great service our team strives to give day in and day out.  We look forward to seeing you at Hotel Emblem again soon!",1
